All Players 3 Year Averages MLB Standard Categories
Player,INNs	APP	GS	QS	CG	W	L	S	BS	K	BB	H	ERA	WHIP	Rank	
"Triston McKenzie SP  CLE "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Aaron Fossas RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"David Speer RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Nolan Sanburn SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Joe Gatto RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"A.J. Puckett SP  KC "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyler Mapes SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jake Johansen SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Luis Madero SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Dusty Isaacs RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Blake Bass RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"David Hurlbut SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Dylan Unsworth SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Edwin Quirarte RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Matt Krook SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Dakota Chalmers SP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Blake Logan P  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Trey Cochran-Gill RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ian Kahaloa SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Joey Wentz SP  DET "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Peter Tago SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Malcom Culver RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Patrick Ruotolo RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Colton Turner RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Carlos Hiraldo RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Drey Jameson SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Matt Crouse SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Braden Bristo RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Mitch Lively RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Scott Weathersby RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Kyle Funkhouser SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jon Harris SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tristan Archer RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Grant Sides RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Bryan Bonnell RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Rayan Gonzalez RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jhondaniel Medina SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Mitch Horacek RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Juan Grullon P  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tom Colletti RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Zack Thompson RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"A.J. Alexy SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Dalton Moats RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Austin Krzeminski RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Marco Duarte SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Aroni Nina RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jeremy Fitzgerald RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jordan Minch RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Conor Fisk RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Daniel Tillman RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Travis Ballew RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Starling Peralta SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Charles Nading RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Stephen Villines RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyler Cyr RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Matt Custred RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Argenis Blanco RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jon Keller P  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Vladimir Gutierrez SP  CIN "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Gene Escat P  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Wyatt Strahan RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"D.J. Brown RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Yapson Gomez RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Quintin Torres-Costa RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Nickolas Sarianides P  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Corey Baker RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Seth Romero SP  WAS "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Kyle Finnegan RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Josh Turley SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Denyi Reyes SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Bryan Hudson SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brody Colvin SP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Kutter Crawford SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ryan Hendrix RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Juan Sandoval SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jean-Carlos Mejia SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jeffrey Rosa SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Parker Curry RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Rainy Lara RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Hunter Adkins SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Casey Mize SP  DET "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Matt Anderson P  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"MacKenzie Gore SP  SD "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Teddy Stankiewicz SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Thomas Hatch SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Domingo Acevedo RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"JoJo Romero SP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Alex Speas RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ethan Small SP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ryan Halstead RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ethan Hankins SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyler Bremer RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Travis Banwart SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Richelson Pena RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Matt Manning SP  DET "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Cody Beckman RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Marlon Arias RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Trevor Bettencourt RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Emilio Ogando RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"El'Hajj Muhammad RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ryan Rolison SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ben Holmes RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Garrett Davila SP  KC "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Riley Pint RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyler McKay RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Taylor Grover RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"David Peterson RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Henry Martinez RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Rodrigo Benoit RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyler Gilbert RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Sam Bragg RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Nelson Gonzalez RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Matt Imhof P  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Seth Johnson SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tanner Tully RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Robinson Ortiz SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Corey Taylor RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"P.J. Francescon P  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Braydon Fisher SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyler Ferguson RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Anfernee Benitez RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Derek Rodriguez RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"J.T. Ginn SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Riley Smith SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Alex Wells SP  BAL "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Kolton Mahoney RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Miguel Mejia RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ryan Newell RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Carlos Belen RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Michael Freeman P  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Akeem Bostick SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Endrys Briceno SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Matt Cooper RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Elliot Morris P  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Freddy Tarnok SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jacob Ehret RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ryder Ryan RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Michael Wagner RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyler Mark RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jeff Ames RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Zack Kelly RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Rob Rogers RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Yadier Alvarez SP  LAD "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Blake Weiman RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Packy Naughton SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jorge Guzman SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Craig Stem P  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"D.J. Baxendale SP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tom Windle RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Alfred Gutierrez RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Carlos Sanabria RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Scott Effross RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Santiago Garrido SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jason Forjet RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"T.J. Weir RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Luis Vasquez RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tanner Chleborad RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ethan DeCaster RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"James Buckelew RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Greg Weissert RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brailyn Marquez SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Stephen Janas SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Carlos Alvarado RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Adonys Cardona SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Raynel Espinal RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brendon Little SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Daniel Alvarez RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Daury Torrez RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Bruce Zimmermann SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyler Bugner RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"R.J. Alvarez RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Sean Burnett RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Mauricio Cabrera RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Hector Hernandez RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Myles Smith RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jose Mesa SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Andy Beltre RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Dylan Thompson SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Mason Denaburg SP  WAS "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Bryan Mata SP  BOS "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Michael Koval RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"T.J. Sikkema SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Duncan Robinson SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Michael Jensen P  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Cody Winiarski RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Sean Donatello RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Elvis Escobar RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Bernardo Flores SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ryan Mason RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jordan Sheffield RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Henry Owens SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Daniel Espino SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Austin Orewiler RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Mike Wallace SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jason Richman RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyler Kolek SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jeff Singer RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Seth Corry SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Hector Daniel Rodriguez SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Corey Littrell SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyler Ivey SP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyler Phillips SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Cody Reed RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Daniel Lynch SP  KC "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Rodolfo Martinez RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Gabe Hemmer RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyler Mizenko RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Vicente Campos RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Robert Zarate SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brian Loconsole P  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Zach Thompson RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Justin Brantley RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ryan Hartman SP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Corey Copping RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Yoanner Negrin RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Alex Powers RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jordan Holloway SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Miguel Figueroa RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Francisco Rios SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jaron Long SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jonathan Aro RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Argenis Angulo RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Matt Pierpont RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Kyle Hart SP  BOS "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jose Alberto Molina RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Sam Street RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyler Erwin RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jerry Keel RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Evan Kruczynski SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Kevin Gowdy SP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Dominic DeMasi RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Geoff Broussard P  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Justin Kelly RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Trevor Rogers SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Norge Ruiz RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Kirby Bellow RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tommy Nance RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"James Naile RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Robby Rowland RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tyler Eppler RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Marcus Mack RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Michael Nix RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Yunior Marte RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Mike Nikorak SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Tim Shibuya RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Trevor Stephan SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Greg Williams RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Chris Lee RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jorgan Cavanerio RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Nate Pearson SP  TOR "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Hector Perez SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Janser Lara RP  KC "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Kyle Kinman P  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Kyle Hansen P  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Brett Hanewich RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Peter Solomon SP  HOU "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Michael Santos RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Grant Zawadzki RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Trevor Megill RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Gabriel Alfaro SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Nick Green SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"James Pugliese RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Andrew Schwaab RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Colin Kleven SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Vinny Nittoli RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Nolan Becker RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Adrian Salcedo RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Shawn Haviland RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Chris Rodriguez SP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Kevin Ziomek SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
