All Outfielders 2015  Season MLB Standard Stats
Player,AB	R	H	1B	2B	3B	HR	RBI	BB	KO	SB	CS	BA	OBP	SLG	Rank	
"Ryan Aper CF  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Steven Bumbry CF  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Javon Moran LF  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Evan Marzilli OF  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Kevin Hankerd LF  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jeremy Harts LF  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Tim Ferguson RF  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Carl Loadenthal LF  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jayce Tingler LF  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Michael Ratterree RF  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Evan Chambers CF  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Leandro Caminero CF  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Joey Gomes LF  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Gabriel Mejia CF  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Mykal Stokes CF  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jason Sugden LF  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Tim Fedroff CF  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"James Boone LF  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Nick Van Stratten RF  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Bijan Rademacher LF  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Nathan Panther LF  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Geulin Beltre CF  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Brad Glenn RF  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Christopher White CF  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Patrick Norris CF  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"James Harris CF  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Mike Gallic OF  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Daniel Payne CF  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Zach Daeges RF  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Cory Patton LF  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Truan Mehl LF  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Wilkin Castillo LF  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Edwar Gonzalez LF  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Stephen Chapman LF  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Victor Robles CF  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Rafael Ortega CF  LAA "	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Delvi Cid CF  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Angel Castillo RF  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Raul Reyes LF  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Michael Rockett RF  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Gavin Dickey LF  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Sebastien Boucher LF  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Christin Stewart LF  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Sean M. Smith LF  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Chris Durbin LF  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jeff Roy LF  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Archie Gilbert CF  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Kyler Burke RF  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Dwaine Bacon LF  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Connor Harrell OF  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Caleb Ramsey OF  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jose Siri CF  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Boog Powell CF  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Blake Drake RF  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Michael O'Keefe LF  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Yefri Carvajal LF  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jordan Henry CF  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Abner Abreu LF  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Leon Landry OF  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Dong-Yub Kim LF  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Mickey Hall RF  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jacob Scavuzzo OF  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Todd Linden LF  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Brett Vertigan CF  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jorge Cortes LF  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jeremy Moore RF  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Cody Rogers CF  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Anderson Gomes LF  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Corey Brown RF  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Granden Goetzman OF  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Clayton Fuller CF  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jared King LF  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Julio Borbon CF  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Cory Harrilchak OF  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Mike Papi OF  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Guillermo Pimentel RF  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"J.D. Williams LF  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Edward Salcedo RF  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jairo Beras RF  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Isaac Ballou LF  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jared Prince RF  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Alex Jackson OF  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Mitchell Dening LF  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jordan Parraz CF  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Denis Phipps RF  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Anthony Norman LF  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Noel Cuevas LF  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Andrew Stevenson CF  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Chris Garia CF  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Taylor Murphy RF  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Bo Greenwell LF  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jonathan Zeringue LF  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Tyrone Taylor CF  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Steve McQuail RF  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Engel Beltre CF  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Robbie Garvey CF  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Everett Williams CF  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Austin Wilson OF  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jeff Gelalich RF  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Scott Robinson LF  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Steve Selsky OF  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Xavier Paul LF  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Steve Stanley LF  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Salvador Sanchez LF  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Tonys Gutierrez LF  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Felix Sanchez CF  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jesus Valdez LF  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Justin Jacobs RF  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Anthony Webster LF  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"T.J. Steele CF  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Dario Pizzano OF  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Yasser Gomez LF  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Wesley Freeman RF  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Lino Garcia LF  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Kyle Johnson CF  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Cade Gotta CF  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Anderson Rosario LF  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Diego Cedeno RF  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"John Raglani LF  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Johermyn Chavez RF  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Harold Baines LF  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Kevin Mattison CF  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Mitch Maier CF  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Phillips Castillo LF  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Chris Walker CF  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Albert Almora CF  CHC "	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Caleb Gindl LF  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Candon Myles OF  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Ardley Jansen LF  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Raph Rhymes OF  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"John Defendis LF  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Raymond Kruml LF  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Ivan Contreras LF  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jason Kanzler CF  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Richard Lane LF  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Brendan Katin LF  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Matt Murton LF  CHC "	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Felix Pie LF  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jon Garcia RF  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Ben Francisco LF  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jamie Jarmon LF  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Ian Miller CF  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Stone Garrett CF  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Andrew Ray LF  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Mark Jurich LF  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Mike Earley OF  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Daniel Carroll CF  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Javier Rodriguez RF  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Elier Hernandez RF  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Ian Happ OF  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Brandon Cashman LF  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jesus Martinez CF  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Nate Schierholtz RF  DET "	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jesus Loya CF  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Edward Groce CF  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Wilson Soriano CF  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jereme Milons LF  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Isaiah White CF  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Manuel Margot CF  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Adam Engel CF  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"C.J. McElroy OF  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Chris Giovinazzo CF  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Antonio Dejesus OF  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Trent Mummey CF  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Daniel Carte LF  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Justin Arneson LF  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Josh Prince OF  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jeffrey Corsaletti CF  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Andrew Toles OF  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Matthew Sulentic RF  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Rubi Silva CF  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Luis Castillo CF  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jeremy Synan LF  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Hyun Soo Kim LF  BAL "	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Ben Guez CF  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Ronnier Mustelier OF  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Brian Humphries OF  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Gareth Morgan CF  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"James Hall LF  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jermaine Curtis OF  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Michael Bianucci LF  TEX "	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"David Rohm RF  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Mark Shannon CF  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jeramy Laster LF  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Desmond Lindsay CF  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Aristides Aquino RF  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Ronald Bermudez LF  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Boomer Whiting CF  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jordan Patterson RF  COL "	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Elliot Johnson RF  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Hunter Renfroe OF  SD "	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jimmy Pickens LF  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Roger Kieschnick LF  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Brett Krill OF  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Stewart Ijames RF  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Trevor Heid LF  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Justin Greene CF  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Maiko Loyola RF  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Corey Patterson LF  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Deivy Castillo CF  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Tyler Naquin CF  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Dillon Thomas LF  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Ismel Antunez RF  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Harrison Bader CF  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Brandon Roberts RF  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"James Baldwin CF  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Aaron Judge OF  NYY "	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Tyler Marincov RF  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Sean Danielson LF  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Matthew Van Der Bosch LF  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Ender Chavez LF  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Melvin Ray CF  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Connor Lien LF  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Raul Fortunato LF  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Alfredo Morales RF  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Rashun Dixon LF  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Kyle Jensen LF  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jon Gaston LF  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Cal Towey OF  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Ricardo Marcano LF  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Cole White OF  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Tyler Massey RF  COL "	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Nick Williams OF  PHI "	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jesus Galindo CF  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Yohannis Perez LF  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Oliver Zapata CF  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Chris Frey CF  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Leo Heras LF  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Ryan Fleming LF  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Juan Camilo LF  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Nathan Orf RF  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Travis Buck LF  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Raimel Tapia CF  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Maximo Mendez RF  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Bobby Felmy CF  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Bryan Goelz LF  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Donnie Webb RF  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jaron Shepherd RF  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Mitch Haniger CF  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jeremy Baltz LF  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Brandon Tripp LF  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Kyeong Kang RF  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Stryker Trahan RF  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Erold Andrus LF  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Ranyelmy Mendoza RF  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Jacob Hannemann CF  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Dustin Delucchi LF  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Andrew Benintendi CF  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"D'Arby Myers RF  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Justin Singleton LF  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
"Reid Fronk LF  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	9999
