STARTING PITCHERS
Garabito Gerson, SP, $1.00, (R) $10.00
McGowan Christian, SP, $1.00, (R) $10.00
Abel Mick, SP, $1.00, (R) $10.00
Abbott Andrew, SP, $1.00, (R) $10.00
Westphal Luke, SP, $1.00
Hudson Dakota, SP, $1.00, (R) $10.00
Mercado Michael, SP, $1.00, (R) $10.00
Murphy Ryan, SP, $1.00, (R) $10.00
Thorpe Lewis, SP, $1.00, (R) $10.00
De Paula Juan, SP, $1.00, (R) $10.00
Misiorowski Jacob, SP, $1.00
Carter Irv, SP, $1.00, (R) $10.00
Lin Yu-Min, SP, $1.00
Godley Zack, SP, $1.00, (R) $10.00
