Free Agent Relief Pitchers  Season   Projections Standard Stats
Player,INN	GS	QS	CG	W	L	S	BS	K	BBI	HA	ERA	WHIP	Rank	
"Cory Mazzoni RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Sample P  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Colton Murray RP  PHI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Shawn Kohn RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andy Moye P  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Kirkman RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Danny Muegge RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Vin Mazzaro RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ronald Pena P  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Caleb Dirks RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alex Wimmers RP  MIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Abel De Los Santos RP  LAA "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Greg Burke RP  PHI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jesus Sanchez RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Johnson P  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Glenn Tucker RP  ATL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Patrick Urckfitz RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Manuel Barreda P  NYY"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ronald Tabor RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dale Thayer RP  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose A. Rodriguez RP  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Crow RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Federico Baez RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Lee P  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Flores RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Steve Hathaway RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"A.J. Morris RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adrian Rosario RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Burdi RP  MIN "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joseph Krebs RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeff Lorick P  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlton Smith RP  CLE"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rudolph Quinonez RP  ATL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Paul Abraham RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeremy McBryde RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andrew Albers RP  MIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rob Musgrave RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Albert Campos P  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sergio Romo RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wilmin Rodriguez RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan Gonzalez RP  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andre Rienzo RP  MIA "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bobby Poyner P  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Belisle RP  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Anthony Tomey RP  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kelvin De La Cruz RP  BAL "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mike Mayers RP  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dixon Llorens P  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Vaquedano RP  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Keynan Middleton RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bobby Lanigan RP  MIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Reed RP  MIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ivan Maldonado RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Louis Coleman RP  CIN "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chin-Hui Tsao RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Paco Rodriguez RP  ATL "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Stewart RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jay Voss RP  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Casey Medlen RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brian Anderson RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Scott Roehl RP  CLE"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cole Johnson RP  MIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Steve Smith RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Ramsey RP  MIA "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sugar Ray Marimon RP  ATL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Butler P  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeff Gerbe RP  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Mader P  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nicholas Webber RP  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Higgins RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jonathon Niese SP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Robert Carson RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jesus Pirela P  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rafael Dolis RP  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jonathan Hovis RP  NYY"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blake McFarland RP  TOR "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Dubee RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Randy Fontanez RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brian Holmes RP  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jon Hunton RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rudy Darrow RP  ATL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Denny Tomoro RP  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andrew Robinson RP  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Will Lamb RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Paul Smyth RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brian Garman RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Eppley RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Neal Cotts RP  HOU "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eduardo Morlan RP  TB"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hugo Castellanos RP  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andury Acevedo RP  CHC "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jordan Guth P  PHI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Bennett RP  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Greenwood RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alec Zumwalt RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wil Browning RP  TOR"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Fernando Desgue RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Veras RP  ATL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Fernando Salas RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zack Godley RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trevor Hutchinson RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Marmol RP  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Borucki RP  TOR"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Meyer RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Branden Pinder RP  NYY "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Carasiti RP  COL "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"James Abbott RP  MIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cory Rasmus RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tim Kester RP  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Scholl RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"John Church RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Mutz P  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Conrad Flynn RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Brinley P  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Taylor Thompson RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bruce Pugh RP  MIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Arrowood P  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brian Dupra P  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Johan Yan RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brendan Wise RP  MIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Damion Carroll RP  TB"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sam Runion RP  TB"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joe Palumbo RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dylan Floro RP  CHC "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Neil Jamison RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Arcenio Leon RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jordan Harrison P  TB"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Oye RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Mills RP  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Dominguez RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Taylor Siemens RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Doolittle RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jhonatan Ramos RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brooks Pinckard RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ben Klimesh RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Walker Lockett RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hamilton Bennett RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Kraus P  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Rosario RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Frank Duncan RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Cunniff RP  ATL "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan Jaime RP  ATL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Erik Cordier RP  MIA "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Seth Garrison RP  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Esmailin Caridad RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mario Santiago RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chance Chapman RP  PHI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Clayton Mortensen RP  KC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Klein RP  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rob Wort RP  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Skulina P  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeff Urlaub RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Arredondo RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dustin Antolin RP  TOR "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Phillips RP  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kenny Faulk RP  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Smith RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"William Spottiswood RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Walker Weickel RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bobby Korecky RP  TOR"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Von Stertzbach RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tim Stauffer RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Corey Walter RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chad Jenkins RP  TOR"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chien-Ming Wang RP  KC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Remenowsky RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Austen RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Cales P  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Patrick Currin RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wei-Chung Wang RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Thomas RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eric O'Flaherty RP  ATL "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeb Stefan P  PHI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cesar Cabral RP  BAL "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Patrick Kaminska RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mark McCormick RP  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Christian Bergman RP  COL "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kevin Shackelford RP  CIN "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gus Schlosser RP  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Scott Carroll RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andy Loomis RP  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sandy Baez RP  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Gonzalez P  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Valdespina RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Thornton RP  NYM"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mark Rosen RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joe Jimenez RP  DET "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ty Kelley RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trevor Reckling RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Johan Belisario P  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Leuris Gomez RP  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matthew Avery RP  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luke Hagerty RP  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sean Watson RP  CIN"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Olivo Astacio RP  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Purke RP  CHW "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Herron RP  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eammon Portice RP  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Armando Zerpa RP  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dan Curtis RP  ATL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Elvis Araujo RP  MIA "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kris Hall P  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Paul Voelker P  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nate Reed P  BOS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Alvarez RP  KC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Stephen Shackleford RP  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan Paniagua RP  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Slade Smith P  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trey Supak P  PIT"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Neftali Feliz RP  MIL "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"James Needy P  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Vance Worley RP  BAL "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jesse Crain RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeremy Berg RP  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cesar Jimenez RP  MIL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Bellamy RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Howard RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Jones RP  MIN "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eddie Gamboa RP  TB"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jacob Lindgren RP  ATL "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jason Garcia RP  BAL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Brasier RP  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Albers RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Mariot RP  PHI "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joe Thatcher RP  CLE"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jerome Williams RP  STL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alexi Ogando RP  ATL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Edgar Olmos RP  BOS "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rob Nixon P  CLE"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Miller RP  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jim Patterson RP  TB"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeff Beliveau RP  BAL "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cameron Varga P  TB"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Kussmaul RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Lee RP  WAS"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ben Rowen RP  NYM "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Begg RP  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"John Hurd RP  CHW"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Clark RP  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Evan Rutckyj RP  NYY"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Rollins RP  CHC "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyson Perez P  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jordan Whatcott RP  PHI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jim Miller RP  MIL "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gavin Floyd RP  TOR "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jorge Bucardo P  SF"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Diogenes Rosario RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Kickham RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Tomshaw P  MIA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"John Birtwell RP  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Confesor Lara RP  DET"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Reid Scoggins P  LAA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jon Edwards RP  SD "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blake Perry RP  ARI"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Thomas Musick RP  HOU"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"J.B. Wendelken RP  OAK "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Angel Tovar RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nathan Dorris P  CHC"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joba Chamberlain RP  CLE "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Neal Frontz RP  TB"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Edgar Huerta RP  SD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eduard Santos P  OAK"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Toru Murata RP  CLE"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Ortega RP  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Taylor Garrison P  NYY"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ian Thomas RP  LAD"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Raymond Black RP  SF "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Casey Kelly RP  ATL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kelvin Marte RP  PIT "	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Scott Shoemaker RP  TEX"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Schmidt RP  COL"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Emilio Pagan P  SEA"	0.0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
