All Players 3 Year Averages MLB Standard Categories
Player,INNs	APP	GS	QS	CG	W	L	S	BS	HD	K	BB	H	ERA	WHIP	Rank	
"Jhoan Duran RP  MIN"	22.2	19	0	0	0	1	1	3	0	6	30	5	17	1.98	0.97	575
"Michael Fulmer RP  CHC "	53.2	43	5	0	0	3	5	6	2	11	51	20	58	4.19	1.45	576
"Luis Cessa RP  CIN"	55.2	38	3	0	0	3	2	0	0	3	43	18	50	3.56	1.22	578
"Tim Hill RP  SD"	42.0	52	0	0	0	4	2	0	1	10	34	14	38	3.64	1.24	581
"Dominic Leone RP  TEX "	37.2	41	1	0	0	3	3	2	2	10	39	17	35	3.11	1.38	582
"Brock Burke RP  TEX"	27.1	17	0	0	0	2	2	0	1	3	30	8	21	1.98	1.06	583
"Jackson Stephens RP  ATL"	53.2	39	1	0	0	3	3	2	1	2	47	23	49	3.69	1.34	584
"Jake Odorizzi SP  TEX "	75.0	17	16	2	0	4	5	0	0	0	63	24	73	4.44	1.29	585
"Peter Strzelecki RP  MIL"	35.0	30	0	0	0	2	1	1	2	4	40	15	28	2.83	1.23	588
"Mike Clevinger SP  CHW "	52.0	10	10	3	0	3	3	0	0	0	44	16	45	3.98	1.17	589
"Nick Vespi RP  BAL "	26.1	25	0	0	0	5	0	1	1	1	28	8	29	4.10	1.41	590
"Bryce Elder SP  ATL"	54.0	10	9	3	1	2	4	0	0	0	47	23	44	3.17	1.24	591
"Beau Brieske SP  DET"	81.2	15	15	6	0	3	6	0	0	0	54	25	73	4.19	1.20	594
"Dylan Coleman RP  KC "	37.1	36	0	0	0	2	1	0	2	8	39	19	26	2.65	1.21	598
"Dylan Lee RP  ATL"	26.1	24	0	0	0	2	0	0	2	4	31	5	22	2.39	1.03	599
"Chris Paddack SP  MIN "	63.1	13	13	4	0	4	5	0	0	0	59	12	67	4.83	1.25	602
"Joe Jimenez RP  ATL"	41.2	46	0	0	0	3	2	3	1	6	52	18	36	4.97	1.30	603
"Michael Pineda SP  DET"	61.0	13	12	3	0	4	5	0	0	0	46	12	66	4.13	1.28	606
"Dustin May SP  LAD "	36.1	8	7	2	0	2	2	0	0	0	36	12	27	3.22	1.07	608
"Wily Peralta RP  WAS"	66.0	24	10	3	0	3	2	0	0	2	45	31	60	3.00	1.38	610
"Cole Sulser RP  ARI"	40.0	39	0	0	0	2	4	5	3	4	43	19	35	4.05	1.35	614
"Jose Quintana SP  NYM "	79.2	22	14	3	0	2	3	0	0	1	78	28	79	3.95	1.34	616
"Greg Holland RP  TEX"	29.2	30	0	0	0	2	2	5	1	3	30	11	25	3.94	1.21	617
"Carlos Estevez RP  LAA "	47.2	51	0	0	0	3	4	5	4	11	47	18	49	4.53	1.41	620
"Corey Knebel RP  PHI"	28.0	29	1	0	0	2	2	5	3	3	29	15	21	3.54	1.29	622
"Erik Swanson RP  TOR"	32.1	33	1	0	0	1	2	1	2	7	38	7	26	3.06	1.02	623
"Erasmo Ramirez RP  WAS"	42.1	28	1	0	0	2	1	0	0	2	30	8	37	3.19	1.06	624
"Domingo German SP  NYY "	57.0	12	11	4	0	2	3	0	0	0	52	15	51	4.11	1.16	626
"Phil Maton RP  HOU"	51.1	52	0	0	0	3	2	0	2	8	63	21	48	4.38	1.34	627
"Madison Bumgarner SP  ARI "	115.2	22	22	5	0	5	10	0	0	0	89	34	120	4.98	1.33	629
"Spencer Turnbull SP  DET "	35.2	7	7	3	0	3	2	0	0	0	32	14	28	3.53	1.18	630
"Danny Duffy SP  TEX"	39.0	8	8	2	0	3	2	0	0	0	41	15	35	3.69	1.28	631
"Hunter Brown RP  HOU "	20.1	7	2	2	0	2	0	0	0	2	22	7	15	0.89	1.08	632
"Andres Munoz RP  SEA "	22.0	22	0	0	0	1	2	1	1	7	32	6	14	2.45	0.91	634
"Aaron Ashby SP  MIL "	69.1	20	12	2	0	2	6	1	0	1	82	30	66	4.41	1.38	637
"John Schreiber RP  BOS "	28.0	27	0	0	0	1	2	3	1	8	31	8	23	2.89	1.11	640
"Michael Lorenzen SP  DET"	53.1	21	7	3	0	4	3	1	0	4	47	25	46	4.56	1.33	641
"Matt Bush RP  MIL "	32.0	34	3	0	0	1	2	2	4	10	40	10	24	3.66	1.06	642
"Andrew Wantz RP  LAA"	38.2	32	0	0	0	2	0	0	1	4	45	16	30	3.72	1.19	643
"Luis Garcia RP  SD"	34.1	36	1	0	0	2	3	2	1	11	38	11	31	3.67	1.22	644
"Yusmeiro Petit RP  OAK"	33.1	35	0	0	0	3	1	1	1	10	18	6	29	3.51	1.05	645
"Drew Smith RP  NYM"	31.1	28	0	0	0	2	2	0	1	6	34	11	24	3.16	1.12	649
"Phil Bickford RP  LAD"	37.2	39	0	0	0	2	1	0	1	6	43	11	31	4.06	1.11	650
"Jorge Lopez RP  MIN"	77.1	37	10	2	0	3	8	8	2	1	71	33	80	5.12	1.46	651
"Tyler Alexander SP  DET"	81.1	27	11	2	0	3	6	0	0	1	61	21	84	4.21	1.29	652
"Miguel Castro RP  ARI"	41.1	43	1	0	0	3	2	0	2	8	49	24	34	3.70	1.40	653
"Tejay Antone RP  CIN "	23.0	12	1	0	0	1	1	1	2	3	29	10	12	2.35	0.96	657
"Bryan Abreu RP  HOU"	33.1	30	0	0	0	2	1	1	1	5	42	17	27	3.24	1.32	658
"Nick Sandlin RP  CLE"	26.0	27	0	0	0	2	1	0	1	4	30	14	16	2.42	1.15	660
"Codi Heuer RP  CHC "	30.1	29	0	0	0	3	1	1	1	8	27	11	26	3.56	1.22	661
"Trevor Richards RP  TOR"	53.1	41	3	0	0	3	1	0	2	5	62	23	47	4.72	1.31	662
"Ryan Thompson RP  TB "	34.1	36	0	0	0	2	2	1	3	8	33	9	31	3.41	1.17	664
"Matt Foster RP  CHW"	37.2	36	1	0	0	3	1	1	1	3	38	13	34	4.30	1.25	667
"Archie Bradley RP  LAA"	29.1	30	0	0	0	3	1	3	2	6	24	11	28	3.68	1.33	670
"Seranthony Dominguez RP  PHI"	17.1	18	0	0	0	2	2	3	1	5	21	7	12	3.12	1.10	671
"Alex Lange RP  DET"	33.0	36	0	0	0	3	2	0	1	9	40	16	28	3.82	1.33	674
"Hunter Greene SP  CIN "	42.0	8	8	3	0	2	4	0	0	0	55	16	35	4.50	1.21	675
"Hirokazu Sawamura RP  BOS"	52.0	52	0	0	0	3	1	0	0	6	50	30	45	3.46	1.44	676
"J.T. Brubaker SP  PIT"	105.1	21	20	5	0	3	9	0	0	0	108	36	109	4.96	1.38	678
"Brusdar Graterol RP  LAD"	35.1	34	1	0	0	2	2	1	1	6	28	9	30	3.57	1.10	679
"Jake Woodford RP  STL"	45.2	22	3	0	0	3	1	0	0	0	30	14	43	3.55	1.25	682
"Reid Detmers SP  LAA"	50.0	10	10	3	0	3	3	0	0	0	47	19	45	4.32	1.28	683
"Josh Fleming RP  TB "	57.1	14	6	1	0	6	4	0	0	1	40	17	64	4.87	1.41	684
"Richard Bleier RP  BOS"	41.2	48	0	0	0	2	2	0	3	11	29	7	43	3.02	1.20	686
"Roansy Contreras SP  PIT"	49.0	11	10	2	0	2	2	0	0	0	45	20	42	3.67	1.27	687
"Jake Cousins RP  MIL"	21.2	21	0	0	0	2	0	0	0	4	32	14	13	2.49	1.25	688
"Jaime Barria RP  LAA"	56.0	18	6	2	0	2	2	0	1	2	39	16	53	3.54	1.23	689
"Taylor Hearn RP  TEX"	74.0	29	8	1	0	4	5	0	1	1	71	32	72	4.74	1.41	690
"Jorge Alcala RP  MIN "	28.2	26	0	0	0	2	2	0	1	4	30	8	23	3.45	1.08	691
"Cionel Perez RP  BAL"	29.1	33	0	0	0	3	1	0	0	9	29	16	25	2.76	1.40	692
"John Curtiss RP  NYM"	23.0	19	2	0	0	2	0	1	0	2	23	5	21	2.74	1.13	693
"Pierce Johnson RP  COL "	31.0	34	1	0	0	2	2	0	1	6	42	15	25	3.48	1.29	694
"Dakota Hudson SP  STL "	62.1	12	12	4	0	4	3	0	0	0	38	26	57	4.04	1.33	695
"Trevor Williams RP  WAS"	78.2	21	12	2	0	3	5	0	0	0	74	25	86	4.35	1.41	698
"Brad Keller SP  KC"	109.1	23	19	8	0	6	10	0	0	0	86	46	117	4.77	1.49	699
"Noah Syndergaard SP  LAD "	45.2	9	9	3	0	3	4	0	0	0	32	10	47	3.94	1.25	700
"Casey Mize SP  DET "	63.0	13	13	4	0	2	4	0	0	0	49	19	57	4.29	1.21	701
"Hunter Strickland RP  CIN"	41.1	42	0	0	0	2	2	2	1	3	41	19	37	3.92	1.35	702
"Josh Winder SP  MIN "	67.0	15	11	4	0	4	6	0	0	0	47	18	69	4.70	1.30	704
"Andrew Bellatti RP  PHI"	28.2	31	0	0	0	2	2	1	0	4	41	14	26	3.77	1.40	707
"Yohan Ramirez RP  PIT"	28.2	24	0	0	0	2	1	2	0	1	31	17	20	3.77	1.29	709
"Tanner Rainey RP  WAS "	27.1	29	0	0	0	1	2	5	2	7	37	15	21	4.61	1.32	710
"Jesse Chavez RP  ATL"	40.0	36	2	0	0	2	2	0	3	5	41	13	38	3.83	1.27	711
"Andres Machado RP  WAS"	47.1	46	0	0	0	2	1	0	0	7	38	20	42	3.42	1.31	712
"Caleb Smith RP  PIT"	66.0	31	6	1	0	2	4	0	1	3	68	38	52	4.36	1.36	715
"Ryne Nelson SP  ARI "	18.1	3	3	2	0	1	1	0	0	0	16	6	9	1.47	0.82	716
"Zach Thompson SP  TOR"	98.1	28	18	2	0	3	8	0	0	0	78	37	100	4.39	1.39	717
"Jalen Beeks RP  TB"	26.2	18	2	0	0	1	1	1	1	2	32	9	23	3.04	1.20	718
"Zach Pop RP  TOR"	46.2	43	0	0	0	2	0	0	0	3	38	14	48	3.47	1.33	720
"Josiah Gray SP  WAS "	73.0	14	14	5	0	3	4	0	0	0	77	33	66	5.18	1.36	721
"Edward Cabrera SP  MIA"	32.2	7	7	1	0	2	2	0	0	0	34	17	23	3.86	1.22	722
"Lucas Gilbreath RP  COL "	42.2	47	0	0	0	2	1	0	1	8	46	24	35	3.80	1.38	725
"Nick Lodolo SP  CIN "	34.1	6	6	3	0	1	2	0	0	0	44	13	30	3.67	1.25	728
"Manny Banuelos RP  PIT"	41.0	35	0	0	0	2	1	1	1	5	42	21	32	4.39	1.29	729
"Jose Cuas RP  KC"	37.2	47	0	0	0	4	2	1	0	11	34	24	39	3.58	1.67	730
"Brett Martin RP  TEX "	42.1	45	0	0	0	2	4	1	2	7	30	14	42	3.40	1.32	731
"Kirk McCarty RP  CLE"	37.2	13	2	0	0	4	3	0	1	0	26	13	37	4.54	1.33	732
"Zack Littell RP  TEX"	37.1	36	1	0	0	2	1	1	1	4	35	13	35	4.10	1.29	733
"Jose Ruiz RP  CHW"	43.1	42	0	0	0	1	1	0	0	5	45	19	35	3.74	1.25	734
"David Price RP  LAD"	38.0	26	4	0	0	2	1	1	1	2	32	12	39	3.55	1.34	736
"Darren O'Day RP  ATL"	16.1	20	0	0	0	2	1	0	1	4	20	6	12	2.75	1.10	740
"Miguel Diaz RP  DET"	22.2	14	1	0	0	2	0	0	0	1	24	10	16	3.57	1.15	744
"Joe Ross SP  SF"	36.0	7	6	3	0	2	3	0	0	0	36	11	33	4.25	1.22	745
"Jose Alvarez RP  SF"	28.2	32	0	0	0	2	1	0	1	3	21	10	26	2.83	1.26	746
"Jonathan Hernandez RP  TEX"	20.1	19	0	0	0	2	1	1	1	3	19	8	17	3.10	1.23	749
"Paolo Espino RP  WAS"	76.1	26	13	0	0	2	5	0	0	0	64	17	82	4.60	1.30	750
"Antonio Senzatela SP  COL "	107.1	20	20	10	0	4	7	0	0	0	67	24	127	4.36	1.41	751
"Garrett Hill SP  DET"	60.1	17	8	2	0	3	3	0	0	2	40	29	53	4.03	1.36	752
"Rowan Wick RP  CHC"	34.2	35	0	0	0	1	3	6	3	4	39	16	38	4.15	1.56	753
"Mike Minor SP  CIN"	104.1	20	19	4	0	4	10	0	0	0	96	34	109	5.43	1.37	754
"Carl Edwards RP  WAS"	24.0	23	0	0	0	2	1	1	1	5	23	10	21	3.38	1.29	755
"David Phelps RP  TOR"	31.2	33	1	0	0	1	2	0	1	6	37	13	26	3.41	1.23	756
"Drew Pomeranz RP  SD "	14.2	16	0	0	0	1	0	1	0	7	20	7	9	1.84	1.09	758
"Domingo Acevedo RP  OAK "	26.1	27	0	0	0	1	1	1	1	7	22	7	20	3.42	1.03	761
"Matthew Boyd RP  DET "	50.2	12	9	3	0	3	5	0	0	0	47	18	50	4.80	1.34	762
"Taylor Clarke RP  KC "	45.1	34	2	0	0	2	1	1	2	6	42	14	46	4.37	1.32	768
"Victor Gonzalez RP  LAD"	18.2	20	1	0	0	2	0	0	0	6	19	7	15	2.89	1.18	770
"Tyler Kinley RP  COL "	39.1	40	0	0	0	1	2	0	1	8	40	15	31	4.12	1.17	771
"Jeurys Familia RP  ARI "	43.1	46	0	0	0	4	2	0	3	8	45	23	45	4.57	1.57	773
"Noe Ramirez RP  ARI"	35.2	38	0	0	0	2	2	0	2	7	31	16	28	4.04	1.23	774
"John King RP  TEX"	36.0	24	0	0	0	3	3	0	2	4	26	10	38	4.00	1.33	777
"Bryan Shaw RP  CHW"	47.1	49	1	0	0	4	3	1	1	8	42	23	47	4.94	1.48	781
"Davis Martin SP  CHW"	63.1	14	9	2	0	3	6	0	1	0	48	19	63	4.83	1.29	782
"Chasen Shreve RP  DET "	36.0	33	0	0	0	2	1	0	1	5	36	17	29	4.25	1.28	786
"Dean Kremer SP  BAL"	66.0	13	13	4	0	3	5	0	0	0	52	24	67	4.50	1.38	788
"Kyle Zimmer RP  CIN"	25.2	23	1	0	0	2	0	1	0	3	24	13	20	3.86	1.29	789
"Graham Ashcraft SP  CIN "	105.0	19	19	9	0	5	6	0	0	0	71	30	119	4.89	1.42	794
"Caleb Ferguson RP  LAD"	17.2	19	1	0	0	1	0	0	1	4	21	7	13	2.04	1.13	795
"Austin Voth RP  BAL"	69.2	34	10	1	0	4	3	0	1	3	64	26	75	5.04	1.45	796
"Joe Mantiply RP  ARI"	34.0	43	0	0	0	1	3	1	3	11	34	9	36	3.44	1.32	798
"Joey Krehbiel RP  BAL"	33.0	31	0	0	0	2	2	0	0	6	26	12	29	3.82	1.24	799
"Shawn Armstrong RP  TB "	37.2	32	1	0	0	2	1	1	1	2	41	12	38	4.78	1.33	800
"J.B. Wendelken RP  ARI"	32.2	32	0	0	0	2	2	1	0	3	30	16	29	3.86	1.38	805
"Enyel De Los Santos RP  CLE "	29.2	28	0	0	0	2	0	0	1	2	36	12	28	4.25	1.35	806
"Brett Anderson SP  MIL"	47.2	11	11	2	0	3	4	0	0	0	30	13	51	4.15	1.34	807
"Mitch Keller SP  PIT"	93.2	20	19	5	0	4	8	0	0	0	82	42	101	4.61	1.53	811
"Nick Anderson RP  ATL"	7.1	8	0	0	0	1	1	2	0	2	9	2	3	1.23	0.68	812
"Spencer Patton RP  TEX"	24.2	24	0	0	0	1	1	1	2	6	26	9	20	3.65	1.18	813
"Caleb Baragar RP  CLE"	15.0	16	0	0	0	2	1	1	1	3	12	6	12	3.00	1.20	814
"Blake Parker RP  STL"	20.0	20	0	0	0	2	0	0	0	2	21	8	18	3.15	1.30	815
"Keegan Akin RP  BAL "	67.1	26	8	1	0	2	5	1	0	1	65	23	69	4.95	1.37	816
"Joe Kelly RP  CHW"	30.1	34	1	0	0	1	1	1	0	10	37	15	24	4.15	1.29	817
"Garrett Crochet RP  CHW "	20.0	20	0	0	0	1	2	0	0	4	24	9	15	2.70	1.20	818
"A.J. Puk RP  MIA "	26.2	25	0	0	0	1	2	1	2	7	31	10	24	3.71	1.27	819
"Greg Weissert RP  NYY"	11.1	12	0	0	0	3	0	0	0	2	11	5	6	5.56	0.97	820
"Sam Long RP  SF "	41.1	20	6	0	0	2	2	0	0	0	36	14	38	4.57	1.26	824
"Javier Assad SP  CHC"	37.2	9	8	1	0	2	2	0	0	0	30	20	35	3.11	1.46	825
"Clarke Schmidt RP  NYY "	23.1	11	2	0	0	2	2	1	0	1	23	11	21	3.86	1.37	829
"Deolis Guerra RP  OAK"	24.1	21	0	0	0	2	1	0	0	1	23	7	21	4.44	1.15	830
"Huascar Brazoban RP  MIA"	32.0	27	0	0	0	1	1	0	1	4	40	21	26	3.09	1.47	831
"Colin Poche RP  TB"	19.2	22	0	0	0	1	1	2	2	8	21	7	15	4.12	1.12	832
"Braxton Garrett SP  MIA"	43.1	9	9	2	0	2	3	0	0	0	43	16	45	4.15	1.41	834
"Glenn Otto SP  TEX"	79.1	16	16	4	0	4	6	0	0	0	68	35	76	5.33	1.40	835
"Sam Moll RP  OAK"	26.2	30	0	0	0	1	0	0	1	8	27	14	20	3.04	1.27	837
"Tyler Clippard RP  WAS"	18.2	19	1	0	0	1	1	2	2	3	17	6	16	3.38	1.18	838
"Elieser Hernandez SP  NYM"	46.2	12	9	0	0	2	3	0	0	0	49	14	47	5.01	1.31	841
"Blake Taylor RP  HOU"	26.1	31	0	0	0	2	2	0	1	4	22	15	22	3.08	1.41	843
"Chris Sale SP  BOS "	16.0	4	4	0	0	2	1	0	0	0	19	4	17	3.38	1.31	844
"Anthony Misiewicz RP  STL"	34.2	40	0	0	0	2	3	0	1	10	35	10	36	4.41	1.33	845
"Casey Sadler RP  SEA "	20.0	20	0	0	0	0	1	0	0	7	19	7	11	2.25	0.90	847
"Trevor Rosenthal RP  MIL "	8.0	8	0	0	0	0	0	4	0	0	13	3	4	2.25	0.88	848
"Dany Jimenez RP  OAK "	12.0	12	0	0	0	1	1	4	1	1	12	7	8	3.75	1.25	849
"Ken Waldichuk SP  OAK "	34.2	7	7	1	0	2	2	0	0	0	33	10	32	4.93	1.21	850
"Nick Wittgren RP  KC"	38.1	38	0	0	0	2	3	1	0	8	35	11	38	4.93	1.28	851
"Joel Payamps RP  MIL"	36.1	27	0	0	0	1	3	0	1	1	27	11	35	3.22	1.27	852
"Amir Garrett RP  KC"	37.0	48	0	0	0	1	2	3	2	8	45	23	28	5.11	1.38	853
"Yency Almonte RP  LAD "	37.0	35	0	0	0	1	1	1	2	6	34	15	30	4.38	1.22	854
"Joakim Soria RP  TOR"	20.0	21	0	0	0	1	2	3	1	3	21	7	19	4.05	1.30	855
"Jharel Cotton RP  SF"	24.2	18	0	0	0	2	1	0	1	2	23	12	21	3.65	1.34	856
"Tyler Danish RP  NYY"	40.1	32	0	0	0	3	1	0	0	3	32	12	40	5.13	1.29	858
"Art Warren RP  NYY"	19.0	22	0	0	0	2	1	1	1	2	25	10	16	4.74	1.37	859
"Matt Strahm RP  PHI"	24.0	25	0	0	0	1	2	1	2	5	24	7	22	3.75	1.21	860
"Heath Hembree RP  TB"	33.0	36	0	0	0	3	3	3	1	4	40	16	32	6.54	1.45	861
"John Brebbia RP  SF"	28.2	31	4	0	0	2	1	0	1	7	25	7	32	3.77	1.36	862
"Kyle Funkhouser RP  TEX"	28.2	23	1	0	0	3	2	0	1	3	25	16	27	4.08	1.50	864
"Jose Leclerc RP  TEX "	16.2	14	0	0	0	0	1	3	1	1	19	8	12	2.70	1.20	867
"Jovani Moran RP  MIN"	24.1	18	0	0	0	0	0	0	0	1	32	12	17	2.96	1.19	868
"Bryan Baker RP  BAL"	23.2	22	1	0	0	1	1	0	1	3	26	9	20	3.42	1.23	870
"Sergio Romo RP  TOR"	33.1	38	0	0	0	1	1	3	1	9	32	11	30	5.13	1.23	871
"Garrett Richards RP  TEX"	77.0	29	11	2	0	3	4	1	0	2	66	30	83	4.79	1.47	872
"Louis Head RP  PHI"	32.0	28	1	0	0	1	0	0	0	0	29	12	26	3.94	1.19	876
"Austin Adams RP  ARI "	19.2	23	0	0	0	1	1	0	0	4	28	13	10	4.12	1.17	877
"Cody Morris SP  CLE "	23.2	7	5	1	0	1	2	0	0	1	23	12	21	2.28	1.39	878
"Hunter Harvey RP  WAS"	19.0	19	0	0	0	1	1	0	0	4	19	6	16	2.84	1.16	880
"Josh Sborz RP  TEX "	28.2	29	0	0	0	2	1	0	1	3	34	15	26	4.39	1.43	883
"Adrian Morejon RP  SD "	19.1	12	2	0	0	2	1	0	0	2	19	5	19	4.19	1.24	884
"John Gant SP  MIN"	41.2	19	7	1	0	2	5	0	0	3	37	26	35	3.89	1.46	887
"Austin Warren RP  LAA"	18.0	15	0	0	0	2	0	0	0	1	14	5	18	3.50	1.28	889
"Devin Smeltzer SP  MIA"	30.1	8	4	2	0	2	1	0	0	0	19	8	29	4.15	1.22	891
"Chase De Jong RP  PIT"	41.0	18	4	0	0	2	3	0	1	1	36	18	38	4.39	1.37	892
"Daniel Norris RP  CIN"	47.2	37	1	0	0	2	3	0	1	3	51	22	42	5.29	1.34	895
"Hansel Robles RP  LAD"	36.2	39	0	0	0	1	3	6	3	8	39	20	34	5.65	1.47	898
"Alec Mills RP  CHC"	66.1	17	11	3	0	4	4	0	0	0	48	19	73	5.29	1.39	899
"Rafael Dolis RP  TOR"	18.2	21	0	0	0	1	2	3	1	3	23	14	15	3.86	1.55	900
"Jake Junis SP  SF"	59.0	16	10	2	0	2	4	0	1	0	53	14	66	4.88	1.36	902
"Luke Jackson RP  SF "	30.0	30	0	0	0	1	1	0	1	11	30	14	28	3.30	1.40	904
"Jacob Webb RP  LAA"	14.2	14	0	0	0	2	1	0	0	0	14	6	15	3.07	1.43	905
"Scott Alexander RP  SF"	15.0	16	1	0	0	1	1	1	1	3	9	5	12	2.40	1.13	906
"Paul Blackburn SP  OAK "	50.2	10	10	1	0	3	4	0	0	0	39	14	56	4.97	1.38	907
"Tyler Gilbert SP  ARI "	37.1	8	6	1	0	1	2	0	0	0	22	12	30	4.10	1.12	910
"Fernando Cruz RP  CIN"	14.2	14	2	0	0	0	1	0	1	1	21	9	9	1.23	1.23	912
"Joely Rodriguez RP  BOS "	36.1	40	0	0	0	1	2	0	1	9	40	16	34	4.21	1.38	913
"Drew Hutchison SP  TOR"	63.1	18	10	1	0	3	5	0	0	0	39	26	67	4.12	1.47	914
"Ryan Borucki RP  CHC "	22.0	26	0	0	0	2	1	0	0	3	21	11	18	4.50	1.32	915
"Matt Brash RP  SEA "	25.1	20	2	0	0	2	2	0	0	4	31	16	23	4.26	1.54	916
"A.J. Cole RP  TOR"	10.1	10	0	0	0	1	0	1	1	1	9	3	8	2.61	1.06	917
"Justin Dunn SP  CIN "	42.1	9	9	2	0	2	2	0	0	0	36	26	33	4.46	1.39	918
"Juan Minaya RP  PIT"	16.2	12	0	0	0	1	0	0	0	2	18	8	12	3.24	1.20	919
"Jacob Brentz RP  KC"	34.2	40	0	0	0	2	2	1	2	9	42	24	28	5.19	1.50	920
"Ross Detwiler RP  CIN"	32.2	33	2	0	0	1	1	0	0	1	35	12	31	4.41	1.32	923
"Kodi Whitley RP  STL"	14.1	14	0	0	0	1	0	0	0	2	15	7	9	3.14	1.12	925
"Paul Fry RP  TOR"	27.1	29	0	0	0	2	2	1	1	6	34	18	23	5.27	1.50	926
"Dennis Santana RP  MIN"	43.1	43	0	0	0	2	5	0	1	9	39	22	38	4.78	1.38	927
"Hoby Milner RP  MIL"	33.1	35	0	0	0	1	1	0	0	4	36	8	35	4.59	1.29	928
"Josh Rogers RP  COL"	31.0	11	4	1	0	2	2	0	0	0	17	12	28	4.06	1.29	929
"Joey Wentz SP  DET"	16.1	4	4	0	0	1	1	0	0	0	14	6	12	3.31	1.10	930
"Erich Uelmen RP  PHI"	27.0	25	0	0	0	2	1	1	1	3	21	12	25	4.67	1.37	931
"Steve Cishek RP  WAS"	51.2	55	0	0	0	0	2	0	3	9	53	26	45	4.01	1.37	933
"Chad Kuhl SP  WAS "	88.0	22	17	5	0	4	7	0	0	1	76	43	88	5.22	1.49	934
"Cesar Valdez RP  LAA"	20.1	16	0	0	0	1	1	4	2	0	19	6	24	4.87	1.48	935
"Louie Varland SP  MIN"	26.0	5	5	0	0	1	2	0	0	0	21	6	26	3.81	1.23	936
"Matt Gage RP  HOU"	13.0	11	0	0	0	0	1	0	1	0	12	6	6	1.39	0.92	938
"Reyes Moronta RP  TEX"	14.0	14	0	0	0	1	1	1	1	2	13	6	10	3.86	1.14	939
"Danny Coulombe RP  MIN"	16.1	14	0	0	0	1	1	0	0	1	15	6	15	2.75	1.29	940
"Griffin Canning SP  LAA "	39.2	8	8	2	0	2	2	0	0	0	39	17	40	4.76	1.44	941
"Dietrich Enns RP  TB"	7.1	3	0	0	0	1	0	1	0	0	8	2	6	2.45	1.09	942
"Sam Hentges RP  CLE "	43.2	29	4	0	0	1	2	0	0	3	47	17	44	4.53	1.40	943
"Sam Howard RP  DET"	22.2	26	0	0	0	2	2	0	1	5	29	15	18	5.16	1.46	945
"Konnor Pilkington SP  CLE "	58.0	15	11	0	0	1	2	0	0	0	50	32	53	3.88	1.47	946
"Dillon Peters RP  PIT"	22.2	10	4	0	0	2	1	0	0	1	17	9	21	4.37	1.32	947
"Will Vest RP  DET "	49.0	46	1	0	0	2	2	0	0	5	45	20	50	4.78	1.43	950
"Tommy Nance RP  MIA "	36.0	31	1	0	0	2	2	0	1	4	44	17	35	5.50	1.44	952
"Jose Quijada RP  LAA"	23.1	25	0	0	0	0	3	1	1	6	32	13	17	4.24	1.29	953
"Shane Baz SP  TB "	13.1	3	3	1	0	1	1	0	0	0	16	4	11	4.05	1.12	954
"Manuel Rodriguez RP  CHC"	10.1	11	0	0	0	2	1	2	1	1	8	7	9	5.23	1.55	955
"Nick Vincent RP  ATL"	11.2	9	0	0	0	1	1	1	0	0	9	4	10	3.09	1.20	956
"Huascar Ynoa SP  ATL "	39.2	10	8	2	0	1	3	0	0	0	42	15	37	4.99	1.31	959
"Cody Stashak RP  MIN"	15.2	12	0	0	0	1	0	0	0	3	19	4	14	4.60	1.15	960
"Evan Marshall RP  CHW"	16.2	17	0	0	0	1	1	0	2	5	19	5	15	4.32	1.20	961
"Seth Martinez RP  HOU"	20.2	16	0	0	0	0	0	0	0	2	20	8	16	3.05	1.16	962
"Nick Tropeano RP  TEX"	8.0	4	0	0	0	1	0	0	0	0	7	2	7	1.12	1.12	964
"Jandel Gustave RP  ARI"	15.1	14	0	0	0	1	1	0	0	1	13	5	13	3.52	1.17	965
"Jimmy Nelson RP  LAD"	9.2	9	0	0	0	0	1	0	0	2	15	4	5	1.86	0.93	966
"Vince Velasquez RP  PIT "	68.0	20	12	1	0	2	4	0	0	0	72	30	65	5.56	1.40	967
"Angel Zerpa SP  KC "	8.0	2	2	0	0	1	1	0	0	0	4	2	6	1.12	1.00	968
"Garrett Cleavinger RP  TB"	14.0	13	0	0	0	1	2	0	1	0	18	6	12	3.86	1.29	969
"Cody Poteet RP  KC"	29.1	10	4	0	0	1	2	0	0	0	26	14	24	4.29	1.30	970
"Matt Manning SP  DET "	49.1	10	10	3	0	2	3	0	0	0	35	17	50	4.74	1.36	973
"Duane Underwood RP  PIT"	50.1	37	0	0	0	1	3	0	0	5	50	19	53	4.47	1.43	974
"Ryan Burr RP  TB"	15.1	14	0	0	0	1	1	0	0	1	13	8	12	2.94	1.30	977
"Erick Fedde SP  WAS"	103.2	22	21	4	0	5	9	0	0	0	83	43	113	5.38	1.50	978
"Buck Farmer RP  CIN"	34.2	34	0	0	0	1	1	1	1	5	35	17	32	4.67	1.41	979
"Yerry De Los Santos RP  PIT"	25.2	26	0	0	0	0	3	3	2	2	26	11	22	4.91	1.29	980
"Jacob Bird RP  COL "	47.2	38	0	0	0	2	4	0	1	5	42	23	45	4.91	1.43	981
"Tommy Hunter RP  NYM"	18.1	15	0	0	0	0	1	0	1	3	18	5	16	2.95	1.15	982
"Grant Dayton RP  MIA"	13.1	10	0	0	0	1	0	0	0	0	15	6	12	3.38	1.35	985
"Robert Stephenson RP  PIT "	38.0	39	0	0	0	1	1	0	1	4	40	12	39	4.97	1.34	986
