All Relief Pitchers   Projections Standard Categories
Player,INNs	APP	GS	QS	CG	W	L	S	BS	K	BB	H	ERA	WHIP	Rank	
"Adrian Houser RP  MIL "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Phil Pfeifer RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eric Stout RP  SD "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Routt RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Loewen RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Miguel Sanchez RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"James Russell RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brian Schlitter RP  OAK "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Logan Lombana P  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Drew Anderson RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kevin Mahala RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tommy Eveld RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chase Johnson-Mullins P  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andres Machado RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Bollinger RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Randall Delgado RP  CHW "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"John Lujan RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jordan Jankowski RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Will Carter RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel McGrath P  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Phil Hughes RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Terance Marin P  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin De Fratus RP  LAD "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Logan Taylor RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Beckman RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chad Bell RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Warner RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ernesto Frieri RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jorge Marban P  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Smith RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jason Adam RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mike Franco RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cory Mazzoni RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Williams Ramirez RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Colton Murray RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dylan Lee RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Caleb Dirks RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ronald Pena P  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Drew Hutchison RP  NYY "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alex Wimmers RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"James Bourque P  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Pierce Johnson RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Johnson P  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Foster RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Miguel Romero RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Peter Birdwell P  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Manny Barreda P  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sean Keselica RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luke Farrell RP  TEX "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andrew Morales RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carson Smith RP  BOS "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Keaton Steele RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gerson Moreno RP  DET "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Flores RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kacy Clemens P  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"R.C. Orlan P  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yoanys Quiala RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"James Dykstra RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Torres RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Julio Eusebio RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Jensen RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gabe Speier RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan Gonzalez RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Belisle RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Lucas Long RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bryan Garcia RP  DET "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mark Leiter RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dixon Llorens P  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nolan Blackwood RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ivan Maldonado RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Reed RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Louis Coleman RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Paco Rodriguez RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle McGrath RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cole Johnson RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Ramsey RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Mader P  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Higgins RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Keegan Yuhl RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Max Fried SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wander Perez RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jesus Pirela P  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Zouzalik RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brian Holmes RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joely Rodriguez RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Warren RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Francisco Rodriguez RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Will Lamb RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andrew Robinson RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Artie Lewicki RP  DET "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Paul Smyth RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Darin Gillies P  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andury Acevedo RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Navas RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wil Browning RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Fernando Salas RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Lawson P  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Branden Pinder RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"John Church RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Roberto Gomez RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Brinley P  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Arrowood P  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brian Howard RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Ruiz RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Johan Yan RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andrew Case RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mike Morin RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Damion Carroll RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Enrique Burgos RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"A.J. Schugel RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tristan Beck RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sam Runion RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Arnaldo Hernandez P  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Flemer RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jordan Harrison P  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nate Griep RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Dominguez RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tommy Layne RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ben Klimesh RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Thompson RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jared Miller RP  ARI "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Frank Duncan RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Warmoth RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cam Hill RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rob Wort RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Skulina P  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Todd Van Steensel RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Palmquist P  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Bush RP  TEX "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jon Olczak RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Graham RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Walker Weickel RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Corey Walter RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dakota Mekkes RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Blackham RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alec Kenilvort RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luis Santos RP  TB "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kevin Shackelford RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Sanchez RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Carlos Gonzalez P  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Valdespina RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Thornton RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Locke St. John RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Johan Belisario P  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blake Wood RP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luke Leftwich RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alberto Baldonado RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Purke RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Scott Kuzminsky RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Buddy Borden RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bo Takahashi P  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Heath RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kris Hall P  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Paul Voelker P  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nate Reed P  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Alvarez RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan Paniagua RP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Slade Smith P  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trey Supak P  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Neftali Feliz RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Vance Worley RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adonis Uceta RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eddie Gamboa RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jacob Lindgren RP  ATL "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jason Garcia RP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rob Kaminsky RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Mariot RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alexi Ogando RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Edwin Fierro RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wendolyn Bautista RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mason McCullough RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeff Beliveau RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cameron Varga P  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Kussmaul RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ben Rowen RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Evan Rutckyj RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyson Perez P  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jackson McClelland P  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Tomshaw P  MIA "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Confesor Lara RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blake Perry RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Scott Barlow RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ranfi Casimiro RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"James Teague P  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eduard Santos P  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Casey Kelly RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chase Whitley RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Justin Shafer RP  TOR "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jeff Kinley RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zac Houston RP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Vincent RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Curtis Taylor RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Spencer Herrmann RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kevin Comer RP  DET "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brock Huntzinger RP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake Paulson RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Edward Paredes RP  PHI "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"A.J. Vanegas RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Preston Claiborne RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Drew Storen RP  CIN "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gerardo Reyes RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Enny Romero RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luiz Gohara RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Kent RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bud Jeter P  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Shea Spitzbarth RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Boyle P  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yankory Pimentel RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Danish RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mike Augliera RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yender Caramo RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Valdez RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Hale RP  NYY "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Caleb Thielbar RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Clippard RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"David Speer RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Rowley RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dedgar Jimenez RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Albert Suarez RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Scott Copeland RP  WAS "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brian Ellington RP  MIA "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tom Koehler RP  LAD "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Mapes P  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jake McCasland RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Cook RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Geno Encina RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Loup RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Luis Madero P  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Wilkerson RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dusty Isaacs RP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Miguel Nunez RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Wright RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ian Krol RP  CIN "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Hernandez RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Juan Caballero RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Edwin Quirarte RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brad Ziegler RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jacob Dahlstrand P  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tim Collins RP  MIN "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Boone Whiting P  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blake Logan P  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trey Cochran-Gill P  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cole Sulser RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Roman Mendez RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Malcom Culver RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
